CustomerID,Nationality,Occupation,PEP_Status,RiskRating,IncomeSource,AnnualIncome,AccountOpeningMethod,IdentificationUsed,AccountNumber
30000234,Nepali,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Business,5705000.0,SWIFT,PASSPORT,00479767312
30000235,Nepali,ANY ATTORNEY/ LAWYER,No,Medium,Other,7363000.0,ONLINE ACCOUNT,CITIZENSHIP,00423103462
30000236,Other,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Business,2827000.0,SWIFT,CITIZENSHIP,00537604751
30000237,Other,REAL ESTATE BUSINESS,No,High,Other,3730000.0,SOCIAL MEDIA,NRN ID,00495626771
30000238,Nepali,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Remittance,5480000.0,REFERRAL,CITIZENSHIP,00487574201
30000239,Indian,GAMING -CASINOS,No,High,Salary,3562000.0,ONLINE ACCOUNT,CITIZENSHIP,00217598361
30000240,Nepali,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Salary,6221000.0,MAIL,ADHAR CARD,00340195852
30000241,Indian,RETIRED,No,Low,Remittance,5332000.0,OFFLINE,CITIZENSHIP,00432311981
30000242,Nepali,GOVT. LEGISLATOR,Yes,High,Remittance,6728000.0,SOCIAL MEDIA,ADHAR CARD,00547361211
30000243,Indian,GOVT. LEGISLATOR,Yes,High,Remittance,2206000.0,OFFLINE,PASSPORT,00548531232
30000244,Indian,REAL ESTATE BUSINESS,No,High,Salary,2153000.0,ONLINE ACCOUNT,CITIZENSHIP,00112624922
30000245,Other,ANY ARTIST (ART/CRAFTPERSONS),No,High,Remittance,6002000.0,MAIL,NRN ID,00551059571
30000246,Nepali,GOVT. LEGISLATOR,Yes,High,Business,7950000.0,WALKIN CUSTOMER,ADHAR CARD,00194539691
30000247,Other,DOCTOR,No,Low,Business,2002000.0,REFERRAL,ADHAR CARD,00397451411
30000248,Nepali,GOVT. LEGISLATOR,Yes,High,Other,661000.0,OFFLINE,NRN ID,00293151372
30000249,Other,DOCTOR,No,Low,Remittance,3199000.0,SWIFT,PASSPORT,00460312941
30000250,Nepali,ENGINEER,No,Low,Business,7752000.0,EVENTS AND EXHIBITION,NRN ID,00479235791
30000251,Nepali,GAMING -CASINOS,No,High,Business,6823000.0,ONLINE ACCOUNT,PASSPORT,00385461701
30000252,Nepali,GAMING -CASINOS,No,High,Remittance,1749000.0,WALKIN CUSTOMER,NRN ID,00522211181
30000253,Nepali,DOCTOR,No,Low,Investment,7708000.0,ONLINE ACCOUNT,NRN ID,00141880681
30000254,Nepali,REAL ESTATE BUSINESS,No,High,Remittance,3231000.0,OFFLINE,ADHAR CARD,00257489452
30000255,Indian,TEACHER,No,Low,Other,6482000.0,SWIFT,ADHAR CARD,00426543712
30000256,Nepali,TEACHER,No,Low,Investment,6008000.0,SOCIAL MEDIA,ADHAR CARD,00447123631
30000257,Other,STUDENT,No,Low,Investment,2071000.0,WALKIN CUSTOMER,NRN ID,00265342211
30000258,Other,DOCTOR,No,Low,Investment,1595000.0,OFFLINE,PASSPORT,00487314272
30000259,Nepali,GOVT. LEGISLATOR,Yes,High,Remittance,560000.0,ONLINE ACCOUNT,CITIZENSHIP,00297903281
30000260,Nepali,STUDENT,No,Low,Business,370000.0,SWIFT,ADHAR CARD,00235338571
30000261,Nepali,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Remittance,4548000.0,SOCIAL MEDIA,CITIZENSHIP,00199290431
30000262,Other,GAMING -CASINOS,No,High,Other,6561000.0,MAIL,PASSPORT,00394257861
30000263,Nepali,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Other,5072000.0,REFERRAL,ADHAR CARD,00242200851
30000264,Indian,FARMER,No,Low,Salary,4651000.0,WALKIN CUSTOMER,ADHAR CARD,00387007042
30000265,Other,ANY ATTORNEY/ LAWYER,No,Medium,Salary,3204000.0,SWIFT,CITIZENSHIP,00173629942
30000266,Other,ANY ACCOUNTANT,No,High,Business,5266000.0,OFFLINE,CITIZENSHIP,00182797952
30000267,Other,ANY ARTIST (ART/CRAFTPERSONS),No,High,Business,659000.0,ONLINE ACCOUNT,ADHAR CARD,00255482202
30000268,Other,ANY ARTIST (ART/CRAFTPERSONS),No,High,Business,4820000.0,MAIL,CITIZENSHIP,00344755361
30000269,Indian,SELF EMPLOYED JEWELERS,No,High,Other,3256000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00265655032
30000270,Other,TEACHER,No,Low,Salary,6758000.0,OFFLINE,NRN ID,00148947302
30000271,Indian,ANY ACCOUNTANT,No,High,Investment,3040000.0,MAIL,NRN ID,00448275272
30000272,Nepali,FARMER,No,Low,Salary,5791000.0,ONLINE ACCOUNT,ADHAR CARD,00551347412
30000273,Nepali,FARMER,No,Low,Business,1120000.0,SOCIAL MEDIA,ADHAR CARD,00470515452
30000274,Indian,TEACHER,No,Low,Investment,1743000.0,SWIFT,NRN ID,00124646041
30000275,Nepali,ANY ACCOUNTANT,No,High,Salary,6951000.0,SOCIAL MEDIA,ADHAR CARD,00364430371
30000276,Indian,FARMER,No,Low,Salary,1606000.0,MAIL,PASSPORT,00597426831
30000277,Nepali,GAMING -CASINOS,No,High,Investment,787000.0,MAIL,ADHAR CARD,00334483802
30000278,Indian,ENGINEER,No,Low,Remittance,7571000.0,SWIFT,PASSPORT,00152228202
30000279,Indian,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Business,2858000.0,MAIL,ADHAR CARD,00376386091
30000280,Indian,DOCTOR,No,Low,Remittance,2769000.0,WALKIN CUSTOMER,NRN ID,00560404671
30000281,Indian,SELF EMPLOYED JEWELERS,No,High,Remittance,7752000.0,WALKIN CUSTOMER,ADHAR CARD,00392377352
30000282,Indian,GAMING -CASINOS,No,High,Remittance,4860000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00343520881
30000283,Other,RETIRED,No,Low,Business,6606000.0,MAIL,NRN ID,00421602892
30000284,Nepali,ENGINEER,No,Low,Business,6376000.0,ONLINE ACCOUNT,NRN ID,00380989091
30000285,Other,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Other,6389000.0,OFFLINE,CITIZENSHIP,00416168172
30000286,Nepali,CASINOS,No,High,Investment,7744000.0,OFFLINE,NRN ID,00277044731
30000287,Nepali,ANY ACCOUNTANT,No,High,Salary,6051000.0,WALKIN CUSTOMER,NRN ID,00395677251
30000288,Indian,FARMER,No,Low,Remittance,7982000.0,SWIFT,CITIZENSHIP,00567875921
30000289,Indian,STUDENT,No,Low,Salary,2702000.0,SWIFT,PASSPORT,00168439851
30000290,Other,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Investment,5859000.0,SWIFT,ADHAR CARD,00483512041
30000291,Nepali,ENGINEER,No,Low,Salary,5289000.0,EVENTS AND EXHIBITION,PASSPORT,00167558921
30000292,Other,SELF EMPLOYED JEWELERS,No,High,Other,7680000.0,WALKIN CUSTOMER,NRN ID,00281532912
30000293,Other,SELF EMPLOYED JEWELERS,No,High,Business,5978000.0,WALKIN CUSTOMER,NRN ID,00414897652
30000294,Other,STUDENT,No,Low,Remittance,2443000.0,ONLINE ACCOUNT,CITIZENSHIP,00144524901
30000295,Other,SELF EMPLOYED JEWELERS,No,High,Investment,1177000.0,SWIFT,ADHAR CARD,00386764221
30000296,Other,FARMER,No,Low,Other,3010000.0,SWIFT,PASSPORT,00468372061
30000297,Other,ENGINEER,No,Low,Other,2712000.0,WALKIN CUSTOMER,ADHAR CARD,00532472701
30000298,Nepali,SELF EMPLOYED JEWELERS,No,High,Investment,4892000.0,MAIL,NRN ID,00280168872
30000299,Nepali,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Other,2524000.0,EVENTS AND EXHIBITION,ADHAR CARD,00292148301
30000300,Indian,ANY ARTIST (ART/CRAFTPERSONS),No,High,Investment,1802000.0,MAIL,NRN ID,00132906722
30000301,Indian,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Remittance,937000.0,SOCIAL MEDIA,PASSPORT,00438060472
30000302,Indian,ANY ARTIST (ART/CRAFTPERSONS),No,High,Investment,6312000.0,SWIFT,CITIZENSHIP,00238220782
30000303,Other,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Investment,6152000.0,SWIFT,PASSPORT,00516981082
30000304,Indian,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Business,2324000.0,ONLINE ACCOUNT,NRN ID,00385452561
30000305,Nepali,CASINOS,No,High,Business,1578000.0,EVENTS AND EXHIBITION,PASSPORT,00581834512
30000306,Nepali,ANY ARTIST (ART/CRAFTPERSONS),No,High,Other,2792000.0,REFERRAL,ADHAR CARD,00338249032
30000307,Other,GAMING -CASINOS,No,High,Other,7375000.0,REFERRAL,PASSPORT,00179054381
30000308,Other,GOVT. JUDGE,Yes,High,Business,6163000.0,MAIL,NRN ID,00251532792
30000309,Nepali,GAMING -CASINOS,No,High,Remittance,5179000.0,ONLINE ACCOUNT,NRN ID,00422669522
30000310,Other,GAMING -CASINOS,No,High,Investment,4781000.0,ONLINE ACCOUNT,NRN ID,00464910022
30000311,Other,TEACHER,No,Low,Salary,7755000.0,WALKIN CUSTOMER,NRN ID,00546545792
30000312,Indian,DOCTOR,No,Low,Investment,6370000.0,SOCIAL MEDIA,CITIZENSHIP,00391426181
30000313,Nepali,RETIRED,No,Low,Salary,3815000.0,MAIL,PASSPORT,00184035491
30000314,Other,GOVT. JUDGE,Yes,High,Investment,5340000.0,REFERRAL,CITIZENSHIP,00225659852
30000315,Indian,SELF EMPLOYED JEWELERS,No,High,Salary,3605000.0,ONLINE ACCOUNT,CITIZENSHIP,00449282812
30000316,Nepali,REAL ESTATE BUSINESS,No,High,Remittance,4300000.0,SWIFT,CITIZENSHIP,00147948521
30000317,Nepali,DOCTOR,No,Low,Salary,845000.0,MAIL,CITIZENSHIP,00490144801
30000318,Other,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Salary,1356000.0,EVENTS AND EXHIBITION,PASSPORT,00360206712
30000319,Nepali,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Other,3004000.0,WALKIN CUSTOMER,PASSPORT,00183836431
30000320,Indian,RETIRED,No,Low,Business,6094000.0,MAIL,ADHAR CARD,00133490301
30000321,Indian,DOCTOR,No,Low,Business,2211000.0,REFERRAL,CITIZENSHIP,00224134582
30000322,Other,ENGINEER,No,Low,Business,2576000.0,SOCIAL MEDIA,PASSPORT,00575724911
30000323,Indian,FARMER,No,Low,Salary,4368000.0,SOCIAL MEDIA,ADHAR CARD,00221913832
30000324,Indian,GOVT. JUDGE,Yes,High,Remittance,4507000.0,EVENTS AND EXHIBITION,NRN ID,00571306032
30000325,Nepali,ANY ACCOUNTANT,No,High,Other,1961000.0,SOCIAL MEDIA,NRN ID,00153987391
30000326,Other,ENGINEER,No,Low,Other,935000.0,EVENTS AND EXHIBITION,ADHAR CARD,00477490952
30000327,Nepali,ENGINEER,No,Low,Salary,4430000.0,MAIL,CITIZENSHIP,00536067951
30000328,Indian,STUDENT,No,Low,Business,7420000.0,ONLINE ACCOUNT,NRN ID,00124464101
30000329,Other,ANY ARTIST (ART/CRAFTPERSONS),No,High,Investment,5751000.0,SOCIAL MEDIA,PASSPORT,00212124821
30000330,Indian,TEACHER,No,Low,Other,3163000.0,REFERRAL,CITIZENSHIP,00538011732
30000331,Nepali,DOCTOR,No,Low,Remittance,5785000.0,ONLINE ACCOUNT,NRN ID,00354115631
30000332,Indian,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Investment,3131000.0,REFERRAL,CITIZENSHIP,00137998052
30000333,Other,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Business,6912000.0,SOCIAL MEDIA,PASSPORT,00517388331
30000334,Nepali,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Investment,7470000.0,SOCIAL MEDIA,NRN ID,00440024661
30000335,Nepali,DOCTOR,No,Low,Business,6660000.0,OFFLINE,CITIZENSHIP,00455509532
30000336,Other,ANY ARTIST (ART/CRAFTPERSONS),No,High,Business,831000.0,SWIFT,ADHAR CARD,00277264021
30000337,Indian,DOCTOR,No,Low,Salary,3141000.0,REFERRAL,ADHAR CARD,00511337002
30000338,Other,CASINOS,No,High,Remittance,5940000.0,WALKIN CUSTOMER,PASSPORT,00342786442
30000339,Nepali,STUDENT,No,Low,Salary,7623000.0,SOCIAL MEDIA,NRN ID,00211609742
30000340,Other,ENGINEER,No,Low,Salary,4089000.0,SOCIAL MEDIA,PASSPORT,00280433411
30000341,Other,GAMING -CASINOS,No,High,Salary,3481000.0,OFFLINE,NRN ID,00197201121
30000342,Other,ANY ATTORNEY/ LAWYER,No,Medium,Other,876000.0,SOCIAL MEDIA,NRN ID,00176161161
30000343,Other,GOVT. JUDGE,Yes,High,Business,7431000.0,MAIL,ADHAR CARD,00362849722
30000344,Indian,RETIRED,No,Low,Investment,1348000.0,ONLINE ACCOUNT,PASSPORT,00244009531
30000345,Nepali,SELF EMPLOYED JEWELERS,No,High,Remittance,1230000.0,OFFLINE,PASSPORT,00478201482
30000346,Indian,ENGINEER,No,Low,Remittance,1514000.0,REFERRAL,CITIZENSHIP,00325170101
30000347,Nepali,DOCTOR,No,Low,Business,3351000.0,SOCIAL MEDIA,ADHAR CARD,00169683731
30000348,Indian,SELF EMPLOYED JEWELERS,No,High,Salary,1029000.0,ONLINE ACCOUNT,PASSPORT,00451918312
30000349,Nepali,ANY ACCOUNTANT,No,High,Salary,6642000.0,OFFLINE,CITIZENSHIP,00243241201
30000350,Other,GAMING -CASINOS,No,High,Salary,7249000.0,SWIFT,PASSPORT,00143177001
30000351,Nepali,DOCTOR,No,Low,Salary,1594000.0,MAIL,NRN ID,00118495592
30000352,Indian,ANY ACCOUNTANT,No,High,Remittance,1953000.0,EVENTS AND EXHIBITION,ADHAR CARD,00469381821
30000353,Indian,RETIRED,No,Low,Business,4141000.0,SWIFT,CITIZENSHIP,00159510431
30000354,Nepali,GAMING -CASINOS,No,High,Remittance,5248000.0,WALKIN CUSTOMER,CITIZENSHIP,00243463462
30000355,Indian,TEACHER,No,Low,Remittance,7328000.0,OFFLINE,NRN ID,00567719342
30000356,Indian,SELF EMPLOYED JEWELERS,No,High,Salary,7197000.0,REFERRAL,CITIZENSHIP,00314916301
30000357,Indian,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Investment,1071000.0,WALKIN CUSTOMER,ADHAR CARD,00536780591
30000358,Other,ANY ARTIST (ART/CRAFTPERSONS),No,High,Business,7501000.0,EVENTS AND EXHIBITION,PASSPORT,00569526332
30000359,Nepali,DOCTOR,No,Low,Investment,7596000.0,EVENTS AND EXHIBITION,PASSPORT,00569002471
30000360,Indian,GOVT. LEGISLATOR,Yes,High,Investment,995000.0,WALKIN CUSTOMER,PASSPORT,00216369252
30000361,Nepali,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Remittance,6510000.0,OFFLINE,PASSPORT,00143800112
30000362,Indian,ANY ARTIST (ART/CRAFTPERSONS),No,High,Salary,6818000.0,OFFLINE,CITIZENSHIP,00228609381
30000363,Indian,FARMER,No,Low,Other,2784000.0,EVENTS AND EXHIBITION,NRN ID,00160627792
30000364,Other,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Investment,5425000.0,EVENTS AND EXHIBITION,NRN ID,00247452982
30000365,Indian,ENGINEER,No,Low,Business,6851000.0,SOCIAL MEDIA,PASSPORT,00275699811
30000366,Other,DOCTOR,No,Low,Other,1383000.0,ONLINE ACCOUNT,PASSPORT,00293246031
30000367,Indian,DOCTOR,No,Low,Business,388000.0,WALKIN CUSTOMER,PASSPORT,00184932062
30000368,Other,ANY ATTORNEY/ LAWYER,No,Medium,Investment,671000.0,SWIFT,NRN ID,00310214941
30000369,Nepali,STUDENT,No,Low,Remittance,1081000.0,SWIFT,PASSPORT,00472972872
30000370,Nepali,RETIRED,No,Low,Salary,2754000.0,ONLINE ACCOUNT,CITIZENSHIP,00113368522
30000371,Indian,SELF EMPLOYED JEWELERS,No,High,Remittance,2902000.0,SWIFT,CITIZENSHIP,00225620371
30000372,Indian,SELF EMPLOYED JEWELERS,No,High,Other,1080000.0,WALKIN CUSTOMER,PASSPORT,00418985161
30000373,Indian,GOVT. LEGISLATOR,Yes,High,Other,2129000.0,SOCIAL MEDIA,NRN ID,00359895542
30000374,Other,GOVT. LEGISLATOR,Yes,High,Remittance,329000.0,ONLINE ACCOUNT,ADHAR CARD,00270537041
30000375,Other,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Business,1615000.0,REFERRAL,CITIZENSHIP,00144720941
30000376,Indian,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Investment,7191000.0,REFERRAL,CITIZENSHIP,00492056822
30000377,Other,GOVT. LEGISLATOR,Yes,High,Remittance,3144000.0,SWIFT,CITIZENSHIP,00273995882
30000378,Indian,RETIRED,No,Low,Remittance,4645000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00355057221
30000379,Nepali,TEACHER,No,Low,Other,6774000.0,MAIL,NRN ID,00420231371
30000380,Other,CASINOS,No,High,Remittance,7251000.0,SOCIAL MEDIA,PASSPORT,00376237181
30000381,Nepali,RETIRED,No,Low,Business,1272000.0,MAIL,CITIZENSHIP,00242334071
30000382,Other,STUDENT,No,Low,Business,7313000.0,ONLINE ACCOUNT,CITIZENSHIP,00263645062
30000383,Indian,GOVT. LEGISLATOR,Yes,High,Remittance,4302000.0,SOCIAL MEDIA,NRN ID,00556338802
30000384,Nepali,STUDENT,No,Low,Business,4633000.0,ONLINE ACCOUNT,ADHAR CARD,00227722581
30000385,Other,TEACHER,No,Low,Remittance,4705000.0,SWIFT,CITIZENSHIP,00391467602
30000386,Nepali,GAMING -CASINOS,No,High,Remittance,3348000.0,OFFLINE,PASSPORT,00216506622
30000387,Nepali,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Investment,6594000.0,REFERRAL,ADHAR CARD,00366684521
30000388,Indian,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Salary,7801000.0,SWIFT,ADHAR CARD,00260412251
30000389,Indian,STUDENT,No,Low,Other,1928000.0,MAIL,NRN ID,00184107741
30000390,Other,TEACHER,No,Low,Salary,2696000.0,MAIL,PASSPORT,00521008701
30000391,Other,ANY ACCOUNTANT,No,High,Business,2221000.0,SWIFT,CITIZENSHIP,00219668291
30000392,Indian,REAL ESTATE BUSINESS,No,High,Investment,3356000.0,ONLINE ACCOUNT,CITIZENSHIP,00394746142
30000393,Nepali,TEACHER,No,Low,Remittance,7696000.0,SWIFT,ADHAR CARD,00539793592
30000394,Indian,SELF EMPLOYED JEWELERS,No,High,Investment,3277000.0,EVENTS AND EXHIBITION,PASSPORT,00114605422
30000395,Nepali,CASINOS,No,High,Business,454000.0,SOCIAL MEDIA,NRN ID,00396114302
30000396,Nepali,SELF EMPLOYED JEWELERS,No,High,Other,4984000.0,REFERRAL,ADHAR CARD,00152344081
30000397,Indian,FARMER,No,Low,Investment,3894000.0,MAIL,CITIZENSHIP,00446609402
30000398,Nepali,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Investment,5570000.0,SWIFT,CITIZENSHIP,00560075952
30000399,Indian,GAMING -CASINOS,No,High,Investment,1750000.0,WALKIN CUSTOMER,CITIZENSHIP,00360128832
30000400,Other,FARMER,No,Low,Investment,7981000.0,REFERRAL,NRN ID,00293445311
30000401,Indian,FARMER,No,Low,Salary,5894000.0,WALKIN CUSTOMER,NRN ID,00567573871
30000402,Other,TEACHER,No,Low,Other,2562000.0,SWIFT,PASSPORT,00340389551
30000403,Other,GAMING -CASINOS,No,High,Other,2011000.0,WALKIN CUSTOMER,ADHAR CARD,00224982022
30000404,Indian,DOCTOR,No,Low,Investment,6854000.0,SWIFT,CITIZENSHIP,00387806122
30000405,Other,ANY ATTORNEY/ LAWYER,No,Medium,Remittance,4380000.0,MAIL,CITIZENSHIP,00274033461
30000406,Nepali,GOVT. JUDGE,Yes,High,Business,1403000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00386767742
30000407,Indian,DOCTOR,No,Low,Business,3781000.0,WALKIN CUSTOMER,PASSPORT,00310790791
30000408,Other,SELF EMPLOYED JEWELERS,No,High,Remittance,5178000.0,MAIL,NRN ID,00182764701
30000409,Indian,FARMER,No,Low,Salary,7616000.0,OFFLINE,PASSPORT,00172596021
30000410,Nepali,ANY ACCOUNTANT,No,High,Business,1293000.0,MAIL,ADHAR CARD,00262360392
30000411,Nepali,ANY ATTORNEY/ LAWYER,No,Medium,Salary,5904000.0,OFFLINE,NRN ID,00386491742
30000412,Other,GOVT. JUDGE,Yes,High,Investment,1570000.0,MAIL,CITIZENSHIP,00441612642
30000413,Nepali,CASINOS,No,High,Business,1601000.0,OFFLINE,CITIZENSHIP,00294663461
30000414,Indian,GAMING -CASINOS,No,High,Other,5397000.0,SOCIAL MEDIA,CITIZENSHIP,00518046411
30000415,Other,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Remittance,4514000.0,SWIFT,PASSPORT,00430735812
30000416,Nepali,ANY ACCOUNTANT,No,High,Investment,2379000.0,EVENTS AND EXHIBITION,NRN ID,00497293401
30000417,Nepali,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Other,6343000.0,SWIFT,PASSPORT,00129128132
30000418,Other,REAL ESTATE BUSINESS,No,High,Investment,5716000.0,REFERRAL,PASSPORT,00570049311
30000419,Nepali,GOVT. LEGISLATOR,Yes,High,Remittance,2106000.0,SOCIAL MEDIA,CITIZENSHIP,00265466082
30000420,Nepali,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Business,7267000.0,WALKIN CUSTOMER,NRN ID,00126993721
30000421,Indian,GAMING -CASINOS,No,High,Remittance,7031000.0,REFERRAL,ADHAR CARD,00139310091
30000422,Other,DOCTOR,No,Low,Remittance,374000.0,EVENTS AND EXHIBITION,PASSPORT,00117698911
30000423,Indian,TEACHER,No,Low,Remittance,3169000.0,OFFLINE,PASSPORT,00525594642
30000424,Nepali,FARMER,No,Low,Remittance,5612000.0,SWIFT,NRN ID,00474712322
30000425,Other,SELF EMPLOYED JEWELERS,No,High,Salary,1099000.0,SWIFT,NRN ID,00236742111
30000426,Nepali,FARMER,No,Low,Investment,4020000.0,SWIFT,CITIZENSHIP,00531920321
30000427,Indian,RETIRED,No,Low,Salary,395000.0,WALKIN CUSTOMER,ADHAR CARD,00162720372
30000428,Other,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Other,4011000.0,MAIL,PASSPORT,00151704292
30000429,Other,ANY ARTIST (ART/CRAFTPERSONS),No,High,Salary,6995000.0,ONLINE ACCOUNT,NRN ID,00293187292
30000430,Indian,CASINOS,No,High,Investment,2015000.0,MAIL,NRN ID,00395048621
30000431,Nepali,ANY ATTORNEY/ LAWYER,No,Medium,Remittance,6896000.0,SWIFT,ADHAR CARD,00424767282
30000432,Nepali,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Salary,576000.0,SOCIAL MEDIA,CITIZENSHIP,00179178922
30000433,Other,ENGINEER,No,Low,Other,7618000.0,OFFLINE,CITIZENSHIP,00586538981
30000434,Nepali,RETIRED,No,Low,Investment,5813000.0,ONLINE ACCOUNT,CITIZENSHIP,00570950712
30000435,Other,CASINOS,No,High,Salary,4517000.0,OFFLINE,CITIZENSHIP,00358986712
30000436,Nepali,SELF EMPLOYED JEWELERS,No,High,Remittance,2258000.0,WALKIN CUSTOMER,PASSPORT,00227945162
30000437,Nepali,FARMER,No,Low,Business,1130000.0,MAIL,CITIZENSHIP,00466695841
30000438,Other,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Remittance,333000.0,SOCIAL MEDIA,NRN ID,00493689551
30000439,Other,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Other,1097000.0,OFFLINE,NRN ID,00231538881
30000440,Indian,CASINOS,No,High,Investment,3787000.0,EVENTS AND EXHIBITION,PASSPORT,00459354132
30000441,Indian,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Investment,1847000.0,REFERRAL,ADHAR CARD,00546464032
30000442,Other,GOVT. JUDGE,Yes,High,Business,6158000.0,SWIFT,NRN ID,00529361782
30000443,Other,GOVT. LEGISLATOR,Yes,High,Investment,1120000.0,MAIL,PASSPORT,00497699531
30000444,Nepali,ANY ARTIST (ART/CRAFTPERSONS),No,High,Business,5562000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00358086101
30000445,Other,ENGINEER,No,Low,Business,6568000.0,ONLINE ACCOUNT,PASSPORT,00570176921
30000446,Other,GOVT. LEGISLATOR,Yes,High,Remittance,7434000.0,MAIL,NRN ID,00217881912
30000447,Other,DOCTOR,No,Low,Other,1864000.0,SWIFT,PASSPORT,00152168041
30000448,Other,TEACHER,No,Low,Other,2565000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00542463521
30000449,Nepali,SELF EMPLOYED JEWELERS,No,High,Other,3600000.0,REFERRAL,PASSPORT,00116817292
30000450,Nepali,GAMING -CASINOS,No,High,Salary,608000.0,OFFLINE,CITIZENSHIP,00335972082
30000451,Other,ENGINEER,No,Low,Remittance,6337000.0,OFFLINE,PASSPORT,00522227362
30000452,Nepali,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Salary,4482000.0,MAIL,CITIZENSHIP,00579781681
30000453,Indian,CASINOS,No,High,Business,2561000.0,SWIFT,CITIZENSHIP,00370531832
30000454,Nepali,TEACHER,No,Low,Remittance,5556000.0,OFFLINE,NRN ID,00216690291
30000455,Nepali,FARMER,No,Low,Investment,7317000.0,OFFLINE,NRN ID,00514144932
30000456,Indian,ANY ARTIST (ART/CRAFTPERSONS),No,High,Investment,934000.0,ONLINE ACCOUNT,PASSPORT,00296217222
30000457,Other,GOVT. LEGISLATOR,Yes,High,Salary,6960000.0,MAIL,CITIZENSHIP,00145764851
30000458,Nepali,GOVT. LEGISLATOR,Yes,High,Remittance,3836000.0,OFFLINE,CITIZENSHIP,00113985081
30000459,Nepali,ANY ATTORNEY/ LAWYER,No,Medium,Salary,4727000.0,WALKIN CUSTOMER,ADHAR CARD,00221818222
30000460,Indian,FARMER,No,Low,Remittance,430000.0,ONLINE ACCOUNT,CITIZENSHIP,00463083822
30000461,Other,ANY ATTORNEY/ LAWYER,No,Medium,Other,7446000.0,ONLINE ACCOUNT,ADHAR CARD,00170012121
30000462,Other,ENGINEER,No,Low,Other,3237000.0,SOCIAL MEDIA,NRN ID,00183429872
30000463,Nepali,GOVT. LEGISLATOR,Yes,High,Business,7693000.0,EVENTS AND EXHIBITION,ADHAR CARD,00259489172
30000464,Other,TEACHER,No,Low,Salary,622000.0,MAIL,CITIZENSHIP,00530675421
30000465,Indian,REAL ESTATE BUSINESS,No,High,Investment,1397000.0,EVENTS AND EXHIBITION,PASSPORT,00295992072
30000466,Other,GAMING -CASINOS,No,High,Business,6856000.0,SWIFT,CITIZENSHIP,00119124841
30000467,Indian,ANY ATTORNEY/ LAWYER,No,Medium,Investment,7627000.0,OFFLINE,PASSPORT,00191736981
30000468,Other,CASINOS,No,High,Salary,2747000.0,SWIFT,ADHAR CARD,00342463671
30000469,Other,ENGINEER,No,Low,Other,7682000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00263071892
30000470,Indian,CASINOS,No,High,Business,1334000.0,OFFLINE,NRN ID,00470311742
30000471,Indian,RETIRED,No,Low,Investment,1653000.0,ONLINE ACCOUNT,ADHAR CARD,00328259082
