TransactionID,Amount,Date,Time,SenderAccount,ReceiverAccount,Country,TransactionType,Currency,Channel,IsSuspicious
TX266,731145.37,2025-05-02,14:36:09,00315259772,00497313391,Russia,Deposit,NPR,Branch,0
TX267,902046.36,2025-07-06,22:05:21,00531873322,00182574082,Russia,Deposit,NPR,Online,0
TX268,119468.13,2025-02-10,15:39:12,00134417131,00235543122,China,Transfer,NPR,Online,0
TX269,303115.93,2025-06-13,11:37:56,00158422472,00160579342,Russia,Deposit,NPR,Branch,0
TX270,610080.75,2025-05-16,22:11:00,00319982392,00443463152,Nepal,Cash Withdrawal,NPR,ATM,0
TX271,567065.02,2025-01-11,06:09:15,00426869491,00520006141,Nepal,Transfer,NPR,ATM,0
TX272,394207.92,2024-09-21,16:03:26,00265124491,00228249192,USA,Transfer,NPR,ATM,0
TX273,287335.46,2024-11-25,10:52:58,00242091742,00486522151,Nepal,Transfer,NPR,Online,0
TX274,170470.05,2025-02-05,15:37:55,00159024061,00272071571,Nepal,Deposit,NPR,Branch,0
TX275,700660.92,2024-09-17,22:31:08,00487314272,00326483871,China,Deposit,NPR,Branch,0
TX276,163603.71,2025-03-14,22:21:31,00265507131,00438321002,Pakistan,Transfer,NPR,Online,0
TX277,355414.89,2025-01-01,13:16:51,00184386481,00594115472,Nepal,Cash Withdrawal,NPR,ATM,0
TX278,633021.25,2024-11-11,00:33:29,00379883861,00549669002,Russia,Deposit,NPR,ATM,0
TX279,39524.78,2025-01-29,19:18:38,00264691201,00218343951,China,Deposit,NPR,Online,0
TX280,89565.1,2025-06-12,05:31:52,00292132761,00251950132,USA,Transfer,NPR,ATM,0
TX281,892352.6,2024-09-29,15:03:19,00286108792,00154243131,Nepal,Cash Withdrawal,NPR,Online,0
TX282,514077.87,2025-03-15,07:12:07,00148047642,00382301982,Nepal,Deposit,NPR,ATM,0
TX283,423212.56,2024-08-15,06:45:02,00246952752,00291485661,China,Transfer,NPR,ATM,0
TX284,814191.04,2024-09-09,10:19:37,00566612191,00487100672,China,Deposit,NPR,Branch,0
TX285,239099.09,2024-09-27,14:39:32,00459092822,00415120462,Pakistan,Cash Withdrawal,NPR,ATM,0
TX286,20021.26,2025-07-18,22:28:21,00395428922,00194832892,USA,Cash Withdrawal,NPR,Branch,0
TX287,393798.85,2024-11-19,01:13:07,00482808531,00226228172,Nepal,Transfer,NPR,ATM,0
TX288,884245.12,2024-10-13,12:23:35,00453308402,00465994382,India,Cash Withdrawal,NPR,Branch,0
TX289,65422.58,2025-02-04,03:03:48,00163766711,00151798221,Nepal,Transfer,NPR,Online,0
TX290,63089.69,2024-09-05,22:33:05,00363377342,00541659102,Nepal,Cash Withdrawal,NPR,Branch,0
TX291,638476.75,2024-09-03,22:58:39,00564971192,00352223352,China,Transfer,NPR,ATM,0
TX292,369518.01,2024-10-17,01:39:44,00268221051,00316691281,Russia,Cash Withdrawal,NPR,ATM,0
TX293,818225.11,2025-06-27,23:52:12,00353237372,00411487082,Pakistan,Transfer,NPR,Online,0
TX294,455015.71,2025-05-27,01:43:08,00467536472,00228734802,USA,Cash Withdrawal,NPR,Online,0
TX295,76218.5,2024-09-04,08:25:31,00456747541,00236742111,Pakistan,Deposit,NPR,Branch,0
TX296,898193.84,2024-07-22,10:10:30,00596268482,00414458092,China,Cash Withdrawal,NPR,Online,0
TX297,339716.51,2025-04-24,23:10:16,00144124122,00158686352,China,Cash Withdrawal,NPR,Branch,0
TX298,125459.36,2025-06-05,06:08:16,00262326102,00285415371,Russia,Deposit,NPR,Branch,0
TX299,693594.43,2025-06-13,23:48:58,00165436701,00469789652,China,Transfer,NPR,Branch,0
TX300,968837.5,2025-07-15,09:37:59,00473298052,00134068461,India,Cash Withdrawal,NPR,ATM,0
TX301,774641.13,2025-04-30,10:11:09,00510478411,00387070921,USA,Deposit,NPR,ATM,0
TX302,869456.25,2025-01-18,22:02:28,00389509012,00376745962,USA,Transfer,NPR,ATM,0
TX303,669909.61,2024-09-13,14:28:04,00381411861,00493282921,Nepal,Cash Withdrawal,NPR,Online,0
TX304,417726.16,2024-10-07,15:51:42,00486119051,00129317871,Nepal,Transfer,NPR,ATM,0
TX305,401576.63,2025-06-22,23:51:28,00376347751,00535092202,Russia,Deposit,NPR,Online,0
TX306,624273.62,2024-10-16,19:52:34,00447165011,00145921461,Pakistan,Cash Withdrawal,NPR,Branch,0
TX307,639213.18,2024-10-28,15:41:00,00334928841,00556585281,China,Cash Withdrawal,NPR,Online,0
TX308,118921.47,2024-08-22,01:53:30,00354919462,00277721461,Nepal,Cash Withdrawal,NPR,Branch,0
TX309,227977.56,2024-10-28,05:21:32,00248848871,00216956242,USA,Cash Withdrawal,NPR,Branch,0
TX310,16521.62,2025-05-23,05:10:53,00472798702,00439826521,India,Cash Withdrawal,NPR,ATM,0
TX311,989824.29,2025-06-04,21:39:30,00596862811,00437748862,India,Transfer,NPR,Branch,0
TX312,934094.61,2024-12-08,02:43:11,00127902872,00488709082,Pakistan,Cash Withdrawal,NPR,Online,0
TX313,15190.97,2024-07-31,22:50:08,00469789652,00454817721,China,Deposit,NPR,ATM,0
TX314,849147.35,2025-01-21,20:54:51,00541440581,00443901381,China,Cash Withdrawal,NPR,Online,0
TX315,879943.64,2024-09-09,11:52:48,00375417011,00275619701,USA,Transfer,NPR,Online,0
TX316,706888.85,2024-12-28,05:17:10,00249853671,00442815761,China,Cash Withdrawal,NPR,Branch,0
TX317,607038.92,2025-07-21,23:58:51,00479321422,00139434141,USA,Cash Withdrawal,NPR,ATM,0
TX318,691473.47,2024-11-17,18:34:32,00346072311,00316621072,Nepal,Deposit,NPR,Online,0
TX319,580493.31,2025-02-25,02:46:37,00454817721,00296506082,India,Transfer,NPR,ATM,0
TX320,682070.49,2024-12-12,19:16:24,00547361211,00368889172,Nepal,Deposit,NPR,Online,0
TX321,353554.44,2024-11-23,06:20:13,00163621262,00571037591,Nepal,Deposit,NPR,ATM,0
TX322,921138.45,2024-08-08,20:00:53,00521682511,00563618262,Pakistan,Transfer,NPR,Branch,0
TX323,180192.01,2024-08-31,01:06:24,00378024812,00283989432,Pakistan,Transfer,NPR,Branch,0
TX324,198656.97,2025-07-21,18:55:01,00272460641,00418619872,Pakistan,Transfer,NPR,Branch,0
TX325,432221.56,2024-09-28,21:53:36,00353645491,00480026861,Nepal,Deposit,NPR,ATM,0
TX326,292481.17,2024-08-30,14:01:54,00553443731,00458415902,India,Deposit,NPR,Branch,0
TX327,341538.39,2025-03-31,07:19:43,00275150911,00282907411,USA,Transfer,NPR,ATM,0
TX328,3643.89,2025-05-09,12:18:21,00457209832,00444147891,Russia,Transfer,NPR,Online,0
TX329,807252.54,2025-04-22,20:32:53,00117356302,00596497731,USA,Cash Withdrawal,NPR,Branch,0
TX330,822552.81,2024-10-10,13:17:20,00344464352,00315005832,Pakistan,Deposit,NPR,Online,0
TX331,34652.87,2024-10-13,17:48:22,00394257861,00527207732,China,Deposit,NPR,ATM,0
TX332,400448.92,2025-03-27,23:43:13,00270537041,00557031711,Russia,Transfer,NPR,Branch,0
TX333,581055.85,2024-08-29,01:28:50,00212089831,00191791752,Nepal,Cash Withdrawal,NPR,Branch,0
TX334,251470.57,2024-08-17,06:00:03,00283636321,00367332102,Pakistan,Transfer,NPR,ATM,0
TX335,149130.51,2025-05-08,12:12:17,00440858391,00280433411,USA,Cash Withdrawal,NPR,Branch,0
TX336,235603.48,2025-04-07,08:29:02,00487103132,00292369362,Russia,Deposit,NPR,Online,0
TX337,652756.65,2025-06-03,04:33:58,00489622912,00430195102,India,Deposit,NPR,Branch,0
TX338,180956.24,2025-05-07,08:09:32,00466544242,00264123302,Russia,Cash Withdrawal,NPR,Online,0
TX339,735000.9,2025-03-23,04:25:09,00434124221,00140892761,USA,Deposit,NPR,Branch,0
TX340,82646.0,2024-09-23,07:53:52,00255197761,00359629542,Russia,Cash Withdrawal,NPR,Branch,0
TX341,483467.63,2025-07-01,00:01:59,00285820362,00562983222,Pakistan,Cash Withdrawal,NPR,Online,0
TX342,183032.32,2025-07-09,11:33:39,00250346331,00376827051,USA,Cash Withdrawal,NPR,ATM,0
TX343,543753.67,2024-09-11,11:24:55,00275538732,00194799502,China,Deposit,NPR,Online,0
TX344,75327.77,2024-11-20,02:11:27,00262135221,00514630602,Nepal,Transfer,NPR,ATM,0
TX345,178555.66,2025-05-03,22:24:27,00261104402,00363962301,Nepal,Transfer,NPR,ATM,0
TX346,59508.99,2024-08-24,05:00:08,00426410592,00556338802,India,Cash Withdrawal,NPR,ATM,0
TX347,711370.85,2024-09-19,03:11:52,00544781601,00115619882,Nepal,Transfer,NPR,ATM,0
TX348,377850.91,2025-03-05,17:00:27,00422669522,00569236862,Nepal,Transfer,NPR,ATM,0
TX349,96513.01,2025-07-08,04:47:25,00352106512,00332761082,China,Transfer,NPR,ATM,0
TX350,382046.63,2025-03-10,13:08:42,00218643612,00518743982,Nepal,Cash Withdrawal,NPR,Branch,0
TX351,115769.7,2024-09-29,22:07:40,00259475201,00262967211,Russia,Transfer,NPR,ATM,0
TX352,454275.8,2024-09-15,09:25:37,00568296642,00592467181,Russia,Transfer,NPR,Branch,0
TX353,531680.95,2024-09-06,10:28:57,00292388112,00550447652,India,Transfer,NPR,Branch,0
TX354,543429.6,2024-09-18,14:30:25,00268221051,00362575141,Russia,Transfer,NPR,Online,0
TX355,25522.08,2025-03-05,05:37:22,00343431561,00345353121,Russia,Cash Withdrawal,NPR,Branch,0
TX356,726442.37,2024-08-08,20:56:34,00367332102,00242334071,Russia,Transfer,NPR,Branch,0
TX357,767419.12,2025-02-22,04:48:16,00542673042,00127167562,Russia,Cash Withdrawal,NPR,ATM,0
TX358,629831.55,2025-01-27,14:43:18,00495688541,00344492942,Russia,Cash Withdrawal,NPR,ATM,0
TX359,886411.12,2024-10-02,15:15:54,00572550932,00312724992,Russia,Transfer,NPR,Branch,0
TX360,633267.24,2025-07-01,08:07:37,00371160471,00512758822,Russia,Cash Withdrawal,NPR,Branch,0
TX361,833474.21,2024-11-27,07:58:54,00431907712,00378032921,Nepal,Deposit,NPR,Online,0
TX362,742310.29,2024-12-02,19:50:48,00169139742,00261394991,USA,Deposit,NPR,ATM,0
TX363,314556.99,2024-08-26,17:50:45,00174598171,00568176611,Pakistan,Transfer,NPR,Online,0
TX364,315884.84,2025-05-10,12:43:43,00428769321,00411673761,USA,Transfer,NPR,Online,0
TX365,263811.88,2025-05-15,06:47:59,00158686352,00336733221,India,Transfer,NPR,Branch,0
TX366,2244.52,2025-01-17,22:28:06,00477693991,00173629942,Russia,Cash Withdrawal,NPR,Online,0
TX367,261965.07,2024-11-06,05:32:17,00542307062,00122671101,Nepal,Transfer,NPR,ATM,0
TX368,789923.18,2025-01-19,14:08:57,00392447602,00457904952,Nepal,Cash Withdrawal,NPR,Online,0
TX369,139587.77,2025-04-11,00:32:03,00128064781,00553223672,Nepal,Transfer,NPR,Online,0
TX370,820213.03,2024-08-18,08:02:13,00133033112,00327262842,India,Transfer,NPR,Branch,0
TX371,507006.54,2025-05-22,07:49:36,00521052632,00263880391,China,Cash Withdrawal,NPR,Online,0
TX372,685188.61,2025-05-31,09:40:39,00368639402,00258721172,Nepal,Deposit,NPR,Online,0
TX373,553434.4,2025-03-13,17:19:11,00570950712,00284644791,Nepal,Deposit,NPR,Branch,0
TX374,889037.87,2024-09-20,08:53:33,00487103132,00179862531,Russia,Deposit,NPR,Branch,0
TX375,166349.52,2024-09-14,20:19:53,00222036981,00420982062,Nepal,Deposit,NPR,ATM,0
TX376,304617.69,2025-07-16,13:41:52,00410881002,00286980242,Russia,Transfer,NPR,Online,0
TX377,922600.08,2025-07-09,07:34:58,00214048951,00135923322,Nepal,Transfer,NPR,Online,0
TX378,445277.62,2024-12-05,19:16:03,00196008932,00428481161,Pakistan,Cash Withdrawal,NPR,Branch,0
TX379,564710.31,2025-01-15,02:51:05,00391524772,00269604532,Russia,Deposit,NPR,Online,0
TX380,974178.74,2025-01-22,18:06:26,00570648581,00465472672,Nepal,Transfer,NPR,ATM,0
TX381,152325.92,2025-03-15,11:25:52,00220007891,00348239731,China,Cash Withdrawal,NPR,ATM,0
TX382,72784.25,2025-03-20,02:56:31,00118212981,00515378631,Russia,Transfer,NPR,ATM,0
TX383,526026.97,2025-05-30,21:27:18,00235543122,00191585352,Nepal,Cash Withdrawal,NPR,ATM,0
TX384,100939.78,2024-12-26,09:49:45,00469835101,00180045791,USA,Transfer,NPR,ATM,0
TX385,427788.58,2024-10-05,11:57:06,00556998101,00189021222,China,Cash Withdrawal,NPR,Branch,0
TX386,977007.66,2025-06-07,14:47:51,00331171341,00196596931,USA,Transfer,NPR,ATM,0
TX387,925391.06,2024-12-16,02:37:27,00324601361,00232817511,Pakistan,Deposit,NPR,Branch,0
TX388,811260.76,2024-11-10,23:30:05,00182940791,00299802221,Pakistan,Deposit,NPR,Online,0
TX389,388090.43,2024-08-15,17:37:38,00464821092,00342740691,Nepal,Transfer,NPR,ATM,0
TX390,974167.13,2025-05-19,04:34:06,00417777642,00421202481,Nepal,Transfer,NPR,Branch,0
TX391,99938.79,2024-09-11,06:42:15,00566612191,00397451411,India,Deposit,NPR,Branch,0
TX392,678917.41,2024-10-26,04:39:34,00256043461,00369239722,USA,Transfer,NPR,Branch,0
TX393,945986.65,2024-09-18,16:56:56,00482361571,00365729752,China,Deposit,NPR,Branch,0
TX394,58048.76,2025-04-10,17:21:43,00255913612,00127908971,Nepal,Cash Withdrawal,NPR,ATM,0
TX395,336855.2,2024-08-25,08:16:59,00182940791,00474948761,India,Cash Withdrawal,NPR,Branch,0
TX396,638669.16,2024-10-16,09:36:54,00383763681,00287296521,Nepal,Deposit,NPR,Branch,0
TX397,230180.92,2024-08-11,01:50:18,00211284421,00275994311,India,Cash Withdrawal,NPR,Branch,0
TX398,924076.76,2025-04-03,21:08:10,00171680312,00334550032,India,Deposit,NPR,Branch,0
TX399,547587.03,2024-12-20,18:56:47,00560362771,00470116351,Nepal,Transfer,NPR,Branch,0
TX400,397665.5,2025-03-22,13:54:57,00166869122,00223168762,Nepal,Transfer,NPR,Branch,0
TX401,535193.05,2025-01-25,16:58:28,00490497652,00296817791,Pakistan,Transfer,NPR,ATM,0
TX402,931064.51,2024-09-22,05:16:59,00279045462,00115031091,China,Deposit,NPR,ATM,0
TX403,321799.44,2024-11-29,11:46:02,00554022491,00136359752,Pakistan,Transfer,NPR,Branch,0
TX404,615579.58,2025-01-27,13:44:02,00445504241,00582921092,Russia,Cash Withdrawal,NPR,Online,0
TX405,902118.46,2024-09-10,17:50:00,00589495502,00286011392,Nepal,Transfer,NPR,ATM,0
TX406,387701.68,2024-07-31,01:31:49,00339676212,00482621771,Russia,Deposit,NPR,Online,0
TX407,20688.56,2025-05-11,10:26:08,00131902651,00547527392,Russia,Cash Withdrawal,NPR,ATM,0
TX408,602745.21,2025-02-25,05:55:34,00245241862,00296032831,Russia,Transfer,NPR,Online,0
TX409,729394.91,2025-05-26,08:02:23,00275845551,00119300871,India,Cash Withdrawal,NPR,Branch,0
TX410,583742.76,2024-10-24,18:30:09,00313930232,00156552842,Russia,Transfer,NPR,ATM,0
TX411,709586.03,2025-01-16,00:22:46,00344821311,00160830782,USA,Deposit,NPR,Online,0
TX412,526260.89,2025-06-29,15:45:52,00488093442,00388776141,Nepal,Cash Withdrawal,NPR,Online,0
TX413,476828.92,2025-06-17,18:23:17,00259815331,00149491162,India,Transfer,NPR,Online,0
TX414,521257.82,2025-03-10,19:59:32,00216887362,00122671101,Pakistan,Deposit,NPR,Online,0
TX415,982805.11,2025-04-08,09:56:49,00229709031,00117899532,Nepal,Cash Withdrawal,NPR,Online,0
TX416,797480.26,2024-10-03,18:19:27,00413276912,00510504021,USA,Cash Withdrawal,NPR,Branch,0
TX417,425383.04,2024-12-26,23:38:45,00335384862,00369667562,China,Transfer,NPR,Branch,0
TX418,844819.17,2024-09-02,18:21:21,00513925012,00353390011,Nepal,Deposit,NPR,ATM,0
TX419,412282.15,2025-02-05,20:00:12,00529867861,00164823251,Nepal,Transfer,NPR,Online,0
TX420,72243.06,2025-04-14,23:59:08,00217530242,00327757232,USA,Transfer,NPR,Online,0
TX421,297142.33,2025-05-16,21:29:47,00421515761,00422707462,Russia,Deposit,NPR,ATM,0
TX422,7204.43,2024-08-29,16:10:53,00217598361,00382301982,Russia,Cash Withdrawal,NPR,Online,0
TX423,709255.12,2024-09-04,22:41:03,00194446121,00379124422,Nepal,Cash Withdrawal,NPR,Online,0
TX424,312471.99,2024-10-05,01:05:06,00458755932,00511179851,USA,Deposit,NPR,ATM,0
TX425,545669.51,2024-09-05,10:49:08,00436639072,00434651071,Nepal,Transfer,NPR,Online,0
TX426,435764.13,2024-08-24,10:08:55,00386557122,00148047642,China,Deposit,NPR,ATM,0
TX427,606686.99,2025-01-07,18:25:12,00154568122,00440868252,Nepal,Transfer,NPR,Branch,0
TX428,362371.64,2025-02-28,01:53:28,00411487082,00510504021,Nepal,Deposit,NPR,ATM,0
TX429,386962.95,2025-05-28,00:12:54,00354630271,00284050612,China,Deposit,NPR,Online,0
TX430,309285.5,2025-07-22,02:35:04,00557854921,00274862891,USA,Cash Withdrawal,NPR,ATM,0
TX431,106721.71,2025-06-07,01:10:53,00323044202,00554022491,India,Transfer,NPR,ATM,0
TX432,32699.76,2025-01-23,20:35:47,00538628351,00242187342,Russia,Cash Withdrawal,NPR,Online,0
TX433,640915.19,2024-12-17,11:34:16,00341304451,00124380602,Nepal,Transfer,NPR,Branch,0
TX434,506494.11,2025-07-04,15:39:21,00547765382,00381235981,USA,Transfer,NPR,Branch,0
TX435,281802.68,2024-12-21,16:50:02,00243422981,00542713451,India,Transfer,NPR,Branch,0
TX436,474878.39,2025-03-11,14:07:17,00455284981,00471422602,Nepal,Cash Withdrawal,NPR,Online,0
TX437,914536.41,2024-08-16,17:20:15,00166464911,00493689332,Pakistan,Deposit,NPR,ATM,0
TX438,827600.55,2025-04-21,13:17:05,00154243001,00559596731,Pakistan,Transfer,NPR,Branch,0
TX439,281855.9,2024-07-23,08:17:14,00274540302,00275150911,USA,Deposit,NPR,ATM,0
TX440,2091.49,2025-05-27,22:02:26,00388572961,00357653791,Pakistan,Transfer,NPR,Online,0
TX441,166657.68,2025-05-14,18:20:09,00180173761,00335268492,Russia,Transfer,NPR,Branch,0
TX442,605061.38,2024-08-16,04:38:40,00450282441,00296631821,Pakistan,Cash Withdrawal,NPR,ATM,0
TX443,154637.67,2024-10-30,10:53:12,00537452042,00148947302,Russia,Transfer,NPR,Branch,0
TX444,322020.03,2025-06-21,21:38:00,00284299031,00573776981,USA,Deposit,NPR,ATM,0
TX445,966175.58,2024-11-18,04:18:07,00234813002,00159239972,China,Transfer,NPR,Branch,0
TX446,878581.91,2024-12-30,07:17:00,00335104041,00279829602,China,Cash Withdrawal,NPR,ATM,0
TX447,987549.03,2025-06-20,13:27:00,00563834422,00569002471,USA,Transfer,NPR,Branch,0
TX448,25821.99,2024-12-08,03:50:56,00425488202,00282816282,Pakistan,Deposit,NPR,Online,0
TX449,7026.16,2025-01-25,10:10:01,00433076281,00448607452,Nepal,Transfer,NPR,Online,0
TX450,927749.4,2025-04-09,12:15:58,00173741221,00299884632,Nepal,Deposit,NPR,ATM,0
TX451,972078.51,2025-02-22,10:28:14,00195050071,00519620112,Russia,Deposit,NPR,Branch,0
TX452,51211.0,2024-09-29,10:57:33,00527623431,00262817422,Russia,Transfer,NPR,Online,0
TX453,985047.6,2025-02-07,17:56:41,00228852841,00453806571,Nepal,Transfer,NPR,Branch,0
TX454,737966.04,2025-06-30,22:26:40,00379786042,00434639412,Pakistan,Transfer,NPR,Online,0
TX455,944766.59,2024-08-23,04:44:39,00443108892,00277799422,India,Transfer,NPR,ATM,0
TX456,69187.52,2025-04-26,16:52:54,00426869491,00357829972,Nepal,Transfer,NPR,Branch,0
TX457,59603.17,2025-04-25,05:20:36,00557315341,00111718922,China,Deposit,NPR,Online,0
TX458,619688.56,2024-07-29,09:40:16,00334928841,00466595752,Pakistan,Deposit,NPR,Online,0
TX459,662237.91,2024-12-25,17:25:12,00229237792,00194832892,Nepal,Transfer,NPR,ATM,0
TX460,768933.97,2025-01-28,01:33:51,00318624532,00110263751,Nepal,Cash Withdrawal,NPR,Online,0
TX461,703518.34,2025-06-09,03:00:32,00423307871,00597838581,Pakistan,Transfer,NPR,ATM,0
TX462,487378.89,2025-04-16,00:14:15,00195500842,00555463461,Pakistan,Cash Withdrawal,NPR,Branch,0
TX463,609046.02,2025-04-22,07:41:16,00259815311,00242863811,China,Deposit,NPR,Online,0
TX464,359520.62,2024-12-14,00:18:34,00477961931,00512202681,USA,Deposit,NPR,Branch,0
TX465,892238.99,2024-10-08,09:10:44,00444830702,00456456782,USA,Transfer,NPR,Branch,0
TX466,647674.6,2024-12-21,13:45:32,00473148051,00279045462,Russia,Transfer,NPR,Branch,0
TX467,26841.75,2025-06-16,05:52:18,00322702732,00319374072,Russia,Deposit,NPR,ATM,0
TX468,18648.93,2025-07-12,08:38:25,00492941061,00155232811,Nepal,Transfer,NPR,Branch,0
TX469,86384.08,2025-02-08,07:18:35,00317052902,00386335311,Pakistan,Deposit,NPR,Branch,0
TX470,297726.33,2024-12-12,08:50:40,00342463671,00165829751,Pakistan,Cash Withdrawal,NPR,ATM,0
TX471,652117.49,2025-07-15,02:58:32,00178486141,00122473911,Nepal,Cash Withdrawal,NPR,Online,0
TX472,615177.28,2025-05-26,05:49:21,00512354512,00227028341,India,Deposit,NPR,Branch,0
TX473,850824.5,2024-08-22,14:10:04,00153488042,00469380851,Nepal,Transfer,NPR,Branch,0
TX474,952385.42,2024-11-12,02:22:05,00470434742,00480026861,China,Cash Withdrawal,NPR,Online,0
TX475,337253.38,2024-08-26,06:02:28,00574445352,00589478171,Pakistan,Cash Withdrawal,NPR,Branch,0
TX476,586946.1,2025-06-10,11:42:47,00373398542,00278349651,Pakistan,Transfer,NPR,Online,0
TX477,183930.6,2025-07-15,18:15:05,00290477402,00284299031,Nepal,Cash Withdrawal,NPR,Branch,0
TX478,840307.08,2025-07-16,05:43:19,00376827051,00237891511,China,Deposit,NPR,ATM,0
TX479,557491.85,2024-09-04,11:22:09,00317438291,00113985081,Nepal,Transfer,NPR,Branch,0
TX480,802185.69,2024-08-13,06:36:27,00476900982,00236873421,Russia,Deposit,NPR,Online,0
TX481,964425.6,2024-10-03,16:50:06,00387349431,00542253881,USA,Deposit,NPR,Branch,0
TX482,685644.13,2025-06-18,01:39:16,00388803041,00257477862,China,Deposit,NPR,Branch,0
TX483,994458.65,2025-05-25,08:46:26,00319332962,00132745812,Russia,Cash Withdrawal,NPR,Branch,0
TX484,702232.34,2024-09-17,20:18:14,00213324941,00562442641,Russia,Cash Withdrawal,NPR,Branch,0
TX485,1535.99,2024-11-04,15:52:42,00373569732,00374540811,Pakistan,Deposit,NPR,ATM,0
TX486,780419.24,2024-10-12,04:41:41,00560269832,00472798702,USA,Transfer,NPR,ATM,0
TX487,620715.81,2025-01-18,19:57:55,00216887362,00312918702,Russia,Cash Withdrawal,NPR,Branch,0
TX488,135506.15,2025-02-11,02:48:15,00581834512,00335929742,Nepal,Transfer,NPR,ATM,0
TX489,393207.16,2025-04-08,05:51:01,00176744482,00477490952,China,Cash Withdrawal,NPR,Branch,0
TX490,781123.45,2024-09-24,05:15:56,00229237792,00526736772,Nepal,Deposit,NPR,Online,0
TX491,689127.05,2025-05-16,09:33:05,00322153381,00111292451,Pakistan,Cash Withdrawal,NPR,Online,0
TX492,288916.24,2024-12-23,14:50:53,00129062992,00149820892,Nepal,Transfer,NPR,ATM,0
TX493,212703.86,2024-09-09,21:46:07,00217881912,00327284841,Pakistan,Transfer,NPR,ATM,0
TX494,944727.75,2025-05-16,22:22:01,00431907712,00548531232,Nepal,Deposit,NPR,Online,0
TX495,716145.16,2025-06-19,01:11:47,00119124841,00516981082,USA,Transfer,NPR,ATM,0
TX496,627591.06,2025-06-27,16:51:03,00436332811,00157821832,Nepal,Transfer,NPR,Branch,0
TX497,819990.01,2025-04-19,16:14:54,00479321422,00520606051,China,Transfer,NPR,Online,0
TX498,15508.51,2025-05-21,07:07:40,00382708701,00153786502,USA,Cash Withdrawal,NPR,Branch,0
TX499,214877.06,2025-06-07,23:44:23,00446841172,00520220821,China,Deposit,NPR,ATM,0
TX500,378208.49,2025-03-21,00:34:18,00298115732,00466589051,USA,Cash Withdrawal,NPR,ATM,0
TX501,331929.91,2025-07-06,00:46:19,00370202742,00447392951,USA,Deposit,NPR,ATM,0
TX502,360153.75,2025-05-10,18:07:04,00156731572,00555463461,Russia,Cash Withdrawal,NPR,Branch,0
TX503,477005.64,2025-02-11,09:06:14,00544060312,00583377352,Russia,Deposit,NPR,Online,0
TX504,473027.54,2024-12-20,16:30:35,00461124321,00414458092,India,Transfer,NPR,Online,0
TX505,343470.16,2025-05-06,13:50:30,00546464032,00164087111,USA,Cash Withdrawal,NPR,ATM,0
TX506,238744.9,2025-02-25,00:58:58,00546649961,00185399182,Pakistan,Deposit,NPR,ATM,0
